budget,genres,homepage,id,keywords,overview,production_companies,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,year,Drama,Comedy,Action,Adventure,Horror,Crime,Thriller,Animation,Fantasy,Romance,Science Fiction,Documentary,Family,Mystery,Music,Western,History,War,TV Movie,Foreign,year_int,buying_power,revenue_adj,budget_adj,primary_genre
2400000,"{""18"": ""Drama""}",,49471,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 992, ""name"": ""bus""}, {""id"": 165461, ""name"": ""march""}]","Get On the Bus follows several Black men on a cross country bus trip to the Million Man March. On the bus are an eclectic set of characters including a laid off aircraft worker, a former Gang Banger, a Hollywood actor, a cop who is of mixed racial background, and a White bus driver, all make the trek discussing issues surrounding the march, manhood, religion, politics, and race.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]",10/16/96,5731103,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","On October 16, 1996, the one year anniversary of the Million Man March, Spike Lee invites you to lift your head, raise your voice, and...get on the bus.",Get on the Bus,7,11,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,6879954.56,2881101.761, Drama
50000000,"{""18"": ""Drama"", ""53"": ""Thriller"", ""80"": ""Crime""}",,9879,"[{""id"": 1936, ""name"": ""blackmail""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4378, ""name"": ""striptease""}, {""id"": 6149, ""name"": ""police""}, {""id"": 33483, ""name"": ""u.s. congress""}]","Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}]",6/28/96,113309743,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Some People Get Into Trouble No Matter What They WEAR.,Striptease,4.4,205,1996,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,136023708.4,"600229""53"".35", Drama
60000000,"{""18"": ""Drama"", ""10749"": ""Romance""}",,9302,"[{""id"": 416, ""name"": ""miami""}, {""id"": 2136, ""name"": ""television""}, {""id"": 3658, ""name"": ""career""}, {""id"": 8476, ""name"": ""vitamin b""}, {""id"": 12193, ""name"": ""reporter""}]","Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally‰Û¡ÌÝåÁÌÎÌÌ´ÌÌÎÌ_ÌÎåÌÎå«Ì´Ìös career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...","[{""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",3/1/96,0,119,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]","Every Day we Have, is One More Than We Deserve.",Up Close & Personal,5.9,50,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,0,72027544.02, Drama
27000000,"{""18"": ""Drama"", ""10749"": ""Romance"", ""10752"": ""War""}",,409,"[{""id"": 487, ""name"": ""cairo""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1284, ""name"": ""identity""}, {""id"": 14""53"", ""name"": ""amnesia""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1959, ""name"": ""burn""}, {""id"": 1961, ""name"": ""landmine""}, {""id"": 1963, ""name"": ""expedition""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 1965, ""name"": ""sandstorm""}, {""id"": 1966, ""name"": ""royal geographic society""}, {""id"": 1967, ""name"": ""cave painting""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 1969, ""name"": ""map""}, {""id"": 1971, ""name"": ""mine clearer""}, {""id"": 1972, ""name"": ""hearing""}, {""id"": 2050, ""name"": ""desert scientist""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 20""53"", ""name"": ""mural painting""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 7879, ""name"": ""secret love""}]","Beginning in the 1930s, ""The English Patient"" tells the story of Count AlmÌÎÌ_ÌÎ_ÌÎÌ_Ì´åsy who is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, AlmÌÎÌ_ÌÎ_ÌÎÌ_Ì´åsy enters into a world of love, betrayal, and politics that is later revealed in a series of flashbacks while AlmÌÎÌ_ÌÎ_ÌÎÌ_Ì´åsy is on his death bed after being horribly burned in a plane crash.","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Tiger Moth Productions"", ""id"": 12204}]",11/14/96,231976425,162,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","In love, there are no boundaries.",The English Patient,7,542,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,1.200459067,278478202.7,32412394.81, Drama
5000000,"{""18"": ""Drama"", ""9648"": ""Mystery"", ""10749"": ""Romance""}",,26748,"[{""id"": 798, ""name"": ""sheriff""}, {""id"": 6625, ""name"": ""family secrets""}, {""id"": 168713, ""name"": ""neo-western""}, {""id"": 193282, ""name"": ""dark secrets""}]","When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.","[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Rio Dulce"", ""id"": 11948}]",6/21/96,13269963,135,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",John Sayles invites you to return to the scene of the crime.,Lone Star,6.9,77,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996,1.200459067,15930047.4,6002295.335, Drama
47000000,"{""18"": ""Drama"", ""27"": ""Horror"", ""53"": ""Thriller"", ""10749"": ""Romance""}",,9095,"[{""id"": 964, ""name"": ""servant""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 156033, ""name"": ""jekyll and hyde""}, {""id"": 191009, ""name"": ""housemaid""}, {""id"": 207928, ""name"": ""19th century""}]","A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.","[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""NFH Productions"", ""id"": 18737}]",2/23/96,12379402,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The untold story of Jekyll and Hyde,Mary Reilly,5.7,74,1996,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,14860965.37,56421576.15, Drama
46000000,"{""18"": ""Drama"", ""53"": ""Thriller"", ""9648"": ""Mystery"", ""10752"": ""War""}",,10684,"[{""id"": 2952, ""name"": ""gulf war""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 4595, ""name"": ""u.s. army""}, {""id"": 6049, ""name"": ""praise""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 11110, ""name"": ""dead soldier""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 11124, ""name"": ""medal""}]","A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....","[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]",7/4/96,100860818,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A medal for honor. A search for justice. A battle for truth.,Courage Under Fire,6.2,232,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1996,1.200459067,121079283.5,55221117.08, Drama
0,"{""18"": ""Drama""}",,9819,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 5923, ""name"": ""sister""}, {""id"": ""80""97, ""name"": ""leukemia""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 185263, ""name"": ""bone marrow transplant""}]",A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Tribeca Productions"", ""id"": 11391}]",12/18/96,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",A story about the years that keep us apart... And the moments that bring us together.,Marvin's Room,6.6,124,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,0,0, Drama
15000000,"{""18"": ""Drama"", ""14"": ""Fantasy"", ""27"": ""Horror"", ""53"": ""Thriller""}",,9100,"[{""id"": 616, ""name"": ""witch""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 5147, ""name"": ""sorcery""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 167560, ""name"": ""hair loss""}, {""id"": 170356, ""name"": ""outsider""}, {""id"": 177872, ""name"": ""occult ritual""}, {""id"": 191655, ""name"": ""karma""}, {""id"": 20""878""7, ""name"": ""newcomer""}, {""id"": 237016, ""name"": ""love spell""}]","A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.","[{""name"": ""Columbia Pictures"", ""id"": 5}]",5/3/96,24769466,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Welcome to the witching hour.,The Craft,6.3,380,1996,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,29734730.04,18006886.01, Drama
2962051,"{""18"": ""Drama"", ""36"": ""History""}",,549,"[{""id"": 242, ""name"": ""new york""}, {""id"": 572, ""name"": ""sex""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1""80""3, ""name"": ""drug addiction""}, {""id"": 2635, ""name"": ""overdose""}, {""id"": 2815, ""name"": ""graffiti""}, {""id"": 2816, ""name"": ""street art""}, {""id"": 28""18"", ""name"": ""vernissage""}, {""id"": 2819, ""name"": ""exhibit""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10""18""3, ""name"": ""independent film""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33648, ""name"": ""celebration""}]","Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artists and the art scene from the early 1980‰Û¡ÌÝåÁÌÎÌÌ´ÌÌÎÌ_ÌÎåÌÎå«Ì´Ìös New York.","[{""name"": ""Miramax"", ""id"": ""53""009}, {""name"": ""Eleventh Street Production"", ""id"": 93380}, {""name"": ""Jon Kilik"", ""id"": 93381}]",8/9/96,3011195,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]","In 1981, A Nineteen-Year-Old Unknown Graffiti Writer Took The New York Art World By Storm. The Rest Is Art History.",Basquiat,6.6,94,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,1.200459067,3614816.34,3555820.98, Drama
14500000,"{""18"": ""Drama"", ""10749"": ""Romance""}",http://www.romeoandjuliet.com/,454,"[{""id"": 497, ""name"": ""shakespeare""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 163656, ""name"": ""gun violence""}, {""id"": 165086, ""name"": ""star crossed lovers""}, {""id"": 165214, ""name"": ""shakespeare in modern dress""}, {""id"": 188237, ""name"": ""teenage romance""}, {""id"": 188404, ""name"": ""masquerade""}, {""id"": 196374, ""name"": ""shakespeare's romeo and juliet""}, {""id"": 20""80""52, ""name"": ""gangster grip""}]","In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.","[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",10/31/96,147298761,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",My only love sprung from my only hate.,Romeo + Juliet,6.7,1374,1996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,176826133.2,17406656.47, Drama
15000000,"{""18"": ""Drama"", ""28"": ""Action"", ""53"": ""Thriller""}",,24206,[],"Waxman is a former Special Forces soldier who is now working as a heavily armed assassin for a top secret government agency. When a covert mission goes terribly wrong, Waxman and fellow assassin Clegg become that agency's prime targets.","[{""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Cine Grande Corporation"", ""id"": 40144}, {""name"": ""Filmline International"", ""id"": 40759}, {""name"": ""Conquistador Entertainment"", ""id"": 50433}, {""name"": ""Algonquin Productions Limited"", ""id"": 54940}]",6/26/96,76382,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Terms are Clear. Kill or be Killed.,Silent Trigger,5,22,1996,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,91693.46446,18006886.01, Drama
0,"{""18"": ""Drama"", ""53"": ""Thriller""}",,11062,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 14964, ""name"": ""drug""}]","The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}]",2/16/96,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,City Hall,6,67,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,0,0, Drama
55000000,"{""18"": ""Drama"", ""9648"": ""Mystery"", ""53"": ""Thriller""}",,9566,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 157904, ""name"": ""luck""}, {""id"": 178355, ""name"": ""san francisco giants""}, {""id"": 178364, ""name"": ""child custody""}, {""id"": 178368, ""name"": ""baseball pitcher""}, {""id"": 178369, ""name"": ""baseball fan""}, {""id"": 178370, ""name"": ""psychotic fan""}, {""id"": 178372, ""name"": ""sports agent""}, {""id"": 178378, ""name"": ""driving range""}, {""id"": 178379, ""name"": ""steam room""}]","When the San Francisco Giants pay centerfielder Bobby Rayburn $40 million to lead their team to the World Series, no one is happier or more supportive than #1 fan Gil Renard.  So when Rayburn becomes mired in the worst slump of his career, the obsessed Renard decides to stop at nothing to help his idol regain his former glory... not even murder.","[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}]",8/15/96,18626419,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",All fans have a favorite player.  This one has a favorite target.,The Fan,5.7,194,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,1.200459067,22360253.57,66025248.68, Drama
38000000,"{""18"": ""Drama"", ""53"": ""Thriller""}",,11306,"[{""id"": 242, ""name"": ""new york""}, {""id"": 3262, ""name"": ""surgeon""}, {""id"": 6731, ""name"": ""british""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13004, ""name"": ""medical""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 158025, ""name"": ""medical research""}, {""id"": 177127, ""name"": ""emergency room""}, {""id"": 207390, ""name"": ""missing body""}]","Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Simian Films"", ""id"": 10153}]",9/27/96,17380126,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Not all surgery is intended to cure.,Extreme Measures,5.7,80,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1.200459067,20864129.84,45617444.55, Drama
0,"{""18"": ""Drama"", ""10749"": ""Romance""}",,39780,"[{""id"": 3065, ""name"": ""minister""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 10911, ""name"": ""inheritance""}, {""id"": 11411, ""name"": ""wager""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 207928, ""name"": ""19th century""}]","After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel to Australia as a missionary, Oscar meets Lucinda aboard ship, and a mutual obsession blossoms. They make a wager that will alter each of their destinies.","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Australian Film Finance Corporation (AFFC)"", ""id"": 8724}, {""name"": ""Dalton Films"", ""id"": 39711}]",12/31/97,0,132,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","They dared to play the game of love, faith, and chance.",Oscar and Lucinda,6.2,25,1997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1.22800306,0,0, Drama
